ICD9_CODE,LONG_TITLE,DEPTH
801.3,closed with other and unspecified intracranial hemorrhage,4
801.2,"closed with subarachnoid, subdural, and extradural hemorrhage",4
801.1,closed with cerebral laceration and contusion,4
801.0,closed without mention of intracranial injury,4
802,fracture of face bones,3
802.9,"other facial bones, open",4
802.8,"other facial bones, closed",4
802.7,"orbital floor (blow-out), open",4
802.6,"orbital floor (blow-out), closed",4
802.5,"malar and maxillary bones, open",4
802.4,"malar and maxillary bones, closed",4
802.1,"nasal bones, open",4
802.0,"nasal bones, closed",4
802.2,"mandible, closed",4
802.29,multiple sites,5
802.28,"body, other and unspecified",5
802.27,alveolar border of body,5
802.26,symphysis of body,5
802.25,angle of jaw,5
802.24,"ramus, unspecified",5
802.23,coronoid process,5
802.22,subcondylar,5
802.21,condylar process,5
802.20,unspecified site,5
802.3,"mandible, open",4
802.39,multiple sites,5
802.38,"body, other and unspecified",5
802.37,alveolar border of body,5
802.36,symphysis of body,5
802.35,angle of jaw,5
802.34,"ramus, unspecified",5
802.33,coronoid process,5
802.32,subcondylar,5
802.31,condylar process,5
802.30,unspecified site,5
803,other and unqualified skull fractures,3
803.9,open with intracranial injury of other and unspecified nature,4
803.8,open with other and unspecified intracranial hemorrhage,4
803.7,"open with subarachnoid, subdural, and extradural hemorrhage",4
803.6,open with cerebral laceration and contusion,4
803.5,open without mention of intracranial injury,4
803.4,closed with intracranial injury of other and unspecified nature,4
803.3,closed with other and unspecified intracranial hemorrhage,4
803.2,"closed with subarachnoid, subdural, and extradural hemorrhage",4
803.1,closed with cerebral laceration and contusion,4
803.0,closed without mention of intracranial injury,4
804,multiple fractures involving skull or face with other bones,3
804.9,open with intracranial injury of other and unspecified nature,4
804.8,open with other and unspecified intracranial hemorrhage,4
804.7,"open with subarachnoid, subdural, and extradural hemorrhage",4
804.6,open with cerebral laceration and contusion,4
804.5,open without mention of intracranial injury,4
804.4,closed with intracranialinjury of other and unspecified nature,4
804.3,closed with other and unspecified intracranial hemorrhage,4
804.2,"closed with subarachnoid, subdural, and extradural hemorrhage",4
804.1,closed with cerebral laceration and contusion,4
804.0,closed without mention of intracranial injury,4
805,fracture of vertebral column without mention of spinal cord injury,3
805.9,"unspecified, open",4
805.8,"unspecified, closed",4
805.7,"sacrum and coccyx, open",4
805.6,"sacrum and coccyx, closed",4
805.5,"lumbar, open",4
805.4,"lumbar, closed",4
805.3,"dorsal [thoracic], open",4
805.2,"dorsal [thoracic], closed",4
805.1,"cervical, open",4
805.0,"cervical, closed",4
806,fracture of vertebral column with spinal cord injury,3
806.9,"unspecified, open",4
806.8,"unspecified, closed",4
806.5,"lumbar, open",4
806.4,"lumbar, closed",4
806.0,"cervical, closed",4
806.09,c5-c7 level with other specified spinal cord injury,5
806.08,c5-c7 level with central cord syndrome,5
806.07,c5-c7 level with anterior cord syndrome,5
806.06,c5-c7 level with complete lesion of cord,5
806.05,c5-c7 level with unspecified spinal cord injury,5
806.04,c1-c4 level with other specified spinal cord injury,5
806.03,c1-c4 level with central cord syndrome,5
806.02,c1-c4 level with anterior cord syndrome,5
806.01,c1-c4 level with complete lesion of cord,5
806.00,c1-c4 level with unspecified spinal cord injury,5
806.1,"cervical, open",4
806.19,c5-c7 level with other specified spinal cord injury,5
806.18,c5-c7 level with central cord syndrome,5
806.17,c5-c7 level with anterior cord syndrome,5
806.16,c5-c7 level with complete lesion of cord,5
806.15,c5-c7 level with unspecified spinal cord injury,5
806.14,c1-c4 level with other specified spinal cord injury,5
806.13,c1-c4 level with central cord syndrome,5
806.12,c1-c4 level with anterior cord syndrome,5
806.11,c1-c4 level with complete lesion of cord,5
806.10,c1-c4 level with unspecified spinal cord injury,5
806.2,"dorsal [thoracic], closed",4
806.29,t7-t12 level with other specified spinal cord injury,5
806.28,t7-t12 level with central cord syndrome,5
806.27,t7-t12 level with anterior cord syndrome,5
806.26,t7-t12 level with complete lesion of cord,5
806.25,t7-t12 level with unspecified spinal cord injury,5
806.24,t1-t6 level with other specified spinal cord injury,5
806.23,t1-t6 level with central cord syndrome,5
806.22,t1-t6 level with anterior cord syndrome,5
806.21,t1-t6 level with complete lesion of cord,5
806.20,t1-t6 level with unspecified spinal cord injury,5
806.3,"dorsal [thoracic], open",4
806.39,t7-t12 level with other specified spinal cord injury,5
806.38,t7-t12 level with central cord syndrome,5
806.37,t7-t12 level with anterior cord syndrome,5
806.36,t7-t12 level with complete lesion of cord,5
806.35,t7-t12 level with unspecified spinal cord injury,5
806.34,t1-t6 level with other specified spinal cord injury,5
806.33,t1-t6 level with central cord syndrome,5
806.32,t1-t6 level with anterior cord syndrome,5
806.31,t1-t6 level with complete lesion of cord,5
806.30,t1-t6 level with unspecified spinal cord injury,5
806.6,"sacrum and coccyx, closed",4
806.69,with other spinal cord injury,5
806.62,with other cauda equina injury,5
806.61,with complete cauda equina lesion,5
806.60,with unspecified spinal cord injury,5
806.7,"sacrum and coccyx, open",4
806.79,with other spinal cord injury,5
806.72,with other cauda equina injury,5
806.71,with complete cauda equina lesion,5
806.70,with unspecified spinal cord injury,5
807,"fracture of rib(s), sternum, larynx, and trachea",3
807.6,"larynx and trachea, open",4
807.5,"larynx and trachea, closed",4
807.4,flail chest,4
807.3,"sternum, open",4
807.2,"sternum, closed",4
807.1,"rib(s), open",4
807.0,"rib(s), closed",4
808,fracture of pelvis,3
808.9,"unspecified, open",4
808.8,"unspecified, closed",4
808.3,"pubis, open",4
808.2,"pubis, closed",4
808.1,"acetabulum, open",4
808.0,"acetabulum, closed",4
808.4,"other specified part, closed",4
808.49,other,5
808.43,multiple pelvic fractures with disruption of pelvic circle,5
808.42,ischium,5
808.41,ilium,5
808.5,"other specified part, open",4
808.59,other,5
808.53,multiple pelvic fractures with disruption of pelvic circle,5
808.52,ischium,5
808.51,ilium,5
809,ill-defined fractures of bones of trunk,3
809.1,"fracture of bones of trunk, open",4
809.0,"fracture of bones of trunk, closed",4
810,fracture of clavicle,3
810.1,open,4
810.0,closed,4
811,fracture of scapula,3
811.1,open,4
811.0,closed,4
812,fracture of humerus,3
812.0,"upper end, closed",4
812.09,other,5
812.03,greater tuberosity,5
812.02,anatomical neck,5
812.01,surgical neck,5
812.00,"upper end, unspecified part",5
812.1,"upper end, open",4
812.19,other,5
812.13,greater tuberosity,5
812.12,anatomical neck,5
812.11,surgical neck,5
812.10,"upper end, unspecified part",5
812.2,"shaft or unspecified part, closed",4
812.21,shaft of humerus,5
812.20,unspecified part of humerus,5
812.3,"shaft or unspecified part, open",4
812.31,shaft of humerus,5
812.30,unspecified part of humerus,5
812.4,"lower end, closed",4
812.49,other,5
812.44,"condyle(s), unspecified",5
812.43,medial condyle,5
812.42,lateral condyle,5
812.41,supracondylar fracture of humerus,5
812.40,"lower end, unspecified part",5
812.5,"lower end, open",4
812.59,other,5
812.54,"condyle(s), unspecified",5
812.53,medial condyle,5
812.52,lateral condyle,5
812.51,supracondylar fracture of humerus,5
812.50,"lower end, unspecified part",5
813,fracture of radius and ulna,3
813.0,"upper end, closed",4
813.08,"radius with ulna, upper end [any part]",5
813.07,other and unspecified fractures of proximal end of radius (alone),5
813.06,neck of radius,5
813.05,head of radius,5
813.04,other and unspecified fractures of proximal end of ulna (alone),5
813.03,monteggia's fracture,5
813.02,coronoid process of ulna,5
813.01,olecranon process of ulna,5
813.00,"upper end of forearm, unspecified",5
813.1,"upper end, open",4
813.18,"radius with ulna, upper end [any part]",5
813.17,other and unspecified fractures of proximal end of radius (alone),5
813.16,neck of radius,5
813.15,head of radius,5
813.14,other and unspecified fractures of proximal end of ulna (alone),5
813.13,monteggia's fracture,5
813.12,coronoid process of ulna,5
813.11,olecranon process of ulna,5
813.10,"upper end of forearm, unspecified",5
813.2,"shaft, closed",4
813.23,radius with ulna,5
813.22,ulna (alone),5
813.21,radius (alone),5
813.20,"shaft, unspecified",5
813.3,"shaft, open",4
813.33,radius with ulna,5
813.32,ulna (alone),5
813.31,radius (alone),5
813.30,"shaft, unspecified",5
813.4,"lower end, closed",4
813.45,torus fracture of radius,5
813.44,"radius with ulna, lower end",5
813.43,distal end of ulna (alone),5
813.42,other fractures of distal end of radius (alone),5
813.41,colles' fracture,5
813.40,"lower end of forearm, unspecified",5
813.5,"lower end, open",4
813.54,"radius with ulna, lower end",5
813.53,distal end of ulna (alone),5
813.52,other fractures of distal end of radius (alone),5
813.51,colles' fracture,5
813.50,"lower end of forearm, unspecified",5
813.8,"unspecified part, closed",4
813.83,radius with ulna,5
813.82,ulna (alone),5
813.81,radius (alone),5
813.80,"forearm, unspecified",5
813.9,"unspecified part, open",4
813.93,radius with ulna,5
813.92,ulna (alone),5
813.91,radius (alone),5
813.90,"forearm, unspecified",5
814,fracture of carpal bone(s),3
814.1,open,4
814.0,closed,4
815,fracture of metacarpal bone(s),3
815.1,open,4
815.0,closed,4
816,fracture of one or more phalanges of hand,3
816.1,open,4
816.0,closed,4
817,multiple fractures of hand bones,3
817.1,open,4
817.0,closed,4
818,ill-defined fractures of upper limb,3
818.1,open,4
818.0,closed,4
819,"multiple fractures involving both upper limbs, and upper limb with rib(s) and sternum",3
819.1,open,4
819.0,closed,4
820,fracture of neck of femur,3
820.9,"unspecified part of neck of femur, open",4
820.8,"unspecified part of neck of femur, closed",4
820.0,"transcervical fracture, closed",4
820.09,other,5
820.03,base of neck,5
820.02,midcervical section,5
820.01,epiphysis (separation) (upper),5
820.00,"intracapsular section, unspecified",5
820.1,"transcervical fracture, open",4
820.19,other,5
820.13,base of neck,5
820.12,midcervical section,5
820.11,epiphysis (separation) (upper),5
820.10,"intracapsular section, unspecified",5
820.2,"pertrochanteric fracture, closed",4
820.22,subtrochanteric section,5
820.21,intertrochanteric section,5
820.20,"trochanteric section, unspecified",5
820.3,"pertrochanteric fracture, open",4
820.32,subtrochanteric section,5
820.31,intertrochanteric section,5
820.30,"trochanteric section, unspecified",5
821,fracture of other and unspecified parts of femur,3
821.0,"shaft or unspecified part, closed",4
821.01,shaft,5
821.00,unspecified part of femur,5
821.1,"shaft or unspecified part, open",4
821.11,shaft,5
821.10,unspecified part of femur,5
821.2,"lower end, closed",4
821.29,other,5
821.23,supracondylar fracture of femur,5
821.22,"epiphysis, lower (separation)",5
821.21,"condyle, femoral",5
821.20,"lower end, unspecified part",5
821.3,"lower end, open",4
821.39,other,5
821.33,supracondylar fracture of femur,5
821.32,"epiphysis, lower (separation)",5
821.31,"condyle, femoral",5
821.30,"lower end, unspecified part",5
822,fracture of patella,3
822.1,open,4
822.0,closed,4
823,fracture of tibia and fibula,3
823.9,"unspecified part, open",4
823.8,"unspecified part, closed",4
823.4,torus fracture,4
823.3,"shaft, open",4
823.2,"shaft, closed",4
823.1,"upper end, open",4
823.0,"upper end, closed",4
824,fracture of ankle,3
824.9,"unspecified, open",4
824.8,"unspecified, closed",4
824.7,"trimalleolar, open",4
824.6,"trimalleolar, closed",4
824.5,"bimalleolar, open",4
824.4,"bimalleolar, closed",4
824.3,"lateral malleolus, open",4
824.2,"lateral malleolus, closed",4
824.1,"medial malleolus, open",4
824.0,"medial malleolus, closed",4
825,fracture of one or more tarsal and metatarsal bones,3
825.1,"fracture of calcaneus, open",4
825.0,"fracture of calcaneus, closed",4
825.2,"fracture of other tarsal and metatarsal bones, closed",4
825.29,other,5
825.25,metatarsal bone(s),5
825.24,"cuneiform, foot",5
825.23,cuboid,5
825.22,"navicular [scaphoid], foot",5
825.21,astragalus,5
825.20,unspecified bone(s) of foot [except toes],5
825.3,"fracture of other tarsal and metatarsal bones, open",4
825.39,other,5
825.35,metatarsal bone(s),5
825.34,"cuneiform, foot",5
825.33,cuboid,5
825.32,"navicular [scaphoid], foot",5
825.31,astragalus,5
825.30,unspecified bone(s) of foot [except toes],5
826,fracture of one or more phalanges of foot,3
826.1,open,4
826.0,closed,4
827,"other, multiple, and ill-defined fractures of lower limb",3
827.1,open,4
827.0,closed,4
828,"multiple fractures involving both lower limbs, lower with upper limb, and lower limb(s) with rib(s) and sternum",3
828.1,open,4
828.0,closed,4
829,fracture of unspecified bones,3
829.1,"unspecified bone, open",4
829.0,"unspecified bone, closed",4
